,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,url,views,votes
1,ffonly,"Jan 20th, 2020 2:38 pm","March 1, 2020","Jul 10th, 2020 1:03 pm",Financial Services,,108,,CIBC,Credit Cards,CIBC AEROGOLD VISA FOR BUSINESS 35000 MILES (FIRST YEAR FREE REBATE),https://www.cibc.com/en/business/credit-cards/aerogold-visa.html,48631,2
2,zzricezz,"Jul 10th, 2020 8:26 am",,"Jul 10th, 2020 1:00 pm",,12.99,10,,Canada Computers,Computers & Electronics,Kingston Canvas React microSDXC 64gb or 32gb,https://www.canadacomputers.com/product_info.php?cPath=11_175_177&amp;item_id=123710,1456,-2
3,oujifye,"Jun 19th, 2020 4:11 am",,"Jul 10th, 2020 12:48 pm",Home & Garden,98,72,50%,Home Depot,Home Improvement & Tools,Ridgid 3-Pack 4.0Ah batteries $98,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/ridgid-18v-4-0ah-hyper-lithium-ion-battery-pack-3-pack-/1001168941,15637,30
4,disber,"Jul 9th, 2020 11:26 am","July 12, 2020","Jul 10th, 2020 12:42 pm",Computers & Electronics,399.99,20,$100,The Source,Computers & Tablets/eReaders,"Acer Aspire A315-54K-37RE 15.6” Laptop with Intel® i3-6006U, 256GB SSD, 8GB RAM & Windows 10 - $399",http://www.jdoqocy.com/click-749547-10797598?url=https%3A%2F%2Fwww.thesource.ca%2Fen-ca%2Fcomputers-tablets%2Flaptops%2Fall-laptops%2Facer-aspire-a315-54k-37re-15-6%25e2%2580%259d-laptop-with-intel%25c2%25ae-i3-6006u%252c-256gb-ssd%252c-8gb-ram-windows-10-s%2Fp%2F108088717&amp;sid=rfdcb,4566,-1
5,Kleftiko,"Jun 22nd, 2020 4:16 pm",,"Jul 10th, 2020 12:11 pm",,4.00,108,,Dollarama,Apparel,T-Shirts - Official Sony Playstation - $4 - Wpg - YMMV,,30477,49
6,immad01,"May 14th, 2020 10:43 am",,"Jul 10th, 2020 11:46 am",Home & Garden,,65,,Lowe's,Home Improvement & Tools,Kobalt 7 1/4-in 10 Amp Single-Bevel Sliding Compound Mitre Saw with Laser Marker (SM1815LW) for $99.00,http://www.dpbolvw.net/click-749547-11662090?url=https%3A%2F%2Fwww.lowes.ca%2Fproduct%2Fmitre-saws%2Fkobalt-7-14-in-10-amp-single-bevel-sliding-compound-mitre-saw-with-laser-marker-sm1815lw-857240&amp;sid=rfdcb,18539,16
7,immad01,"Jul 6th, 2020 11:43 am","July 19, 2020","Jul 10th, 2020 11:23 am",,,32,,Princess Auto,Home & Garden,Auto-Spooling Garden Hose Cart (holds 130 ft) for $30 or Suncast Hose Reel with Brass Connection (holds 225 ft) for $50,https://www.princessauto.com/en/detail/hose-reel-with-brass-connection/A-p8938086e,8488,7
8,Carlosf1,"Jul 9th, 2020 1:40 pm",,"Jul 10th, 2020 11:12 am",Entertainment,Free,1,100%,Amazon.ca,"Books, Music, Movies, Magazines",Copycat Recipes: 2 Manuscripts in 1 book-  Copycat Cookbook and Keto Copycat free on Amazon Kindle (i,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FCopycat-Recipes-Manuscripts-Restaurants-Ketogenic-ebook%2Fdp%2FB08BY3CB4B%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1024,8
9,slimysnot,"Jun 23rd, 2020 10:32 am","July 10, 2020","Jul 10th, 2020 11:05 am",,,27,,Banana Republic,Apparel,"60% off sale items, 20% giftcard",https://gap.dodxnr.net/c/341376/821949/10311?u=http%3A%2F%2Fbananarepublic.gapcanada.ca,7114,10
10,theprocess,"Jun 25th, 2020 9:13 am",,"Jul 10th, 2020 10:31 am",,79.99,41,,Best Buy,Computers & Electronics,Google Nest Hub $79.99,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/google-nest-hub-with-google-assistant-charcoal/13505421,10374,26
11,oberoisarab,"Jun 24th, 2020 12:18 am",,"Jul 10th, 2020 8:52 am",,299.99,151,$30 off,Staples,Computers & Electronics,Apple AirPods Pro @ 299.99,https://staplescanada.4u8mqw.net/c/341376/755401/10903?u=https://www.staples.ca/products/2964395-en-apple-airpods-pro,40720,20
12,Rogues2017,"Jul 9th, 2020 10:03 am",,"Jul 10th, 2020 7:50 am",,14.99$,19,,Costco,Computers & Electronics,Charging essentials USB/AC charging outlet 2 pack for 14.99$,https://www.costco.ca/charging-essentials-usbac-wall-charging-outlets%2C-2-pack-.product.100522655.html,4513,5
13,Freebush,"Jul 10th, 2020 7:33 am","July 16, 2020","Jul 10th, 2020 7:48 am",,$139.99,2,$17,Newegg,Computers & Electronics,Team T-FORCE VULCAN Z 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) $139.99 $7.99 shipping,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=44589&amp;murl=https%3A%2F%2Fwww.newegg.ca%2Fteam-32gb-288-pin-ddr4-sdram%2Fp%2FN82E16820331356%3Fitem%3DN82E16820331356&amp;u1=rfdcb,901,5
14,Hartia0,"Jul 9th, 2020 8:59 am","July 23, 2020","Jul 10th, 2020 3:38 am",Computers & Electronics,,9,,Sony Online Entertainment,Video Games,[PSN] Playstation - July Savings,https://store.playstation.com/en-ca/grid/STORE-MSF77008-JULYSAVINGS/1,5006,11
15,haites,"Jul 7th, 2020 11:22 am",,"Jul 10th, 2020 1:38 am",,,4,,,Sports & Fitness,"CAP Barbell 2-Inch Olympic Grip Plate. 35lb, $54.85",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Faw%2Fd%2FB01B262O3Q%3Fref%3Dppx_pt2_mob_b_prod_image%26th%3D1%26psc%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1986,-1
16,CrackTheDeal,"Jul 9th, 2020 6:59 pm",,"Jul 9th, 2020 11:33 pm",,$1.49,5,,Apple,Computers & Electronics,Bridge Constructor Portal (iOS Game App) for $1.49,https://apps.apple.com/ca/app/bridge-constructor-portal/id1311353234,1784,4
17,theprocess,"Jul 3rd, 2020 3:18 am",,"Jul 9th, 2020 11:06 pm",,,129,,,Sports & Fitness,Burton Snowboard Summer Sale July 3-6 up to 60% off,https://www.burton.com/ca/en/c/sale-gear,25011,65
18,Rob_EV,"Jul 7th, 2020 11:30 am",,"Jul 9th, 2020 10:19 pm",Home & Garden,119,26,$60 off,,Home Improvement & Tools,BC Fasteners / Home Depot - Milwaukee M12 Fuel Hackzall (Bare Tool) w FS - $119,https://bcfasteners.com/shop/milwaukee-2520-20-m12-fuel-hackzall-recip-saw/,4604,13
19,francisranger,"Jul 7th, 2020 11:46 am",,"Jul 9th, 2020 10:15 pm",Beauty & Wellness,69.50,11,50%,Amazon.ca,Beauty Supplies & Personal Care,"Clarisonic Mia Brush Device | 50% OFF | $69,50",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FClarisonic-Cleansing-Removes-Smoother-Reduction%2Fdp%2FB07RKHZSJ3%2Fref%3Dsr_1_8%3Fcrid%3D2LM6DH78FAVTP%26dchild%3D1%26keywords%3Dclarisonic%26qid%3D1594136394%26sprefix%3DClarisonic%252Caps%252C168%26sr%3D8-8&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,4864,9
20,Marchsiun,"Jul 5th, 2020 11:23 am",,"Jul 9th, 2020 10:04 pm",,14.99,48,,Home Depot,Home & Garden,Thermacell area repellent,,16480,7
21,XxXSnake23XxX,"Jul 9th, 2020 4:42 pm",,"Jul 9th, 2020 10:00 pm",Computers & Electronics,19.96,4,,Walmart,Video Games,NHL 20 [PS4|XBOX ONE] $19.96,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36751&amp;murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2F6000200006654%3Fcmpid%3Daffiliate_rakuten_en_none_none%26utm_source%3Drakuten%26utm_medium%3Daffiliate%26utm_campaign%3Daffiliate_rakuten_en_none_none%26utm_content%3D10%26siteID%3DTnL5HPStwNw-wFX5Ot6cLspXBGD5YNYlOQ%26wmlspartner%3DTnL5HPStwNw&amp;u1=rfdcb,1581,1
22,Stoncs,"May 11th, 2020 7:20 pm","May 31, 2020","Jul 9th, 2020 9:36 pm",Apparel,$18.89,259,40% off,,Men's Apparel,SAXX underwear 40% off sale starting at $18.89,http://www.tkqlhce.com/click-749547-13802030?url=https%3A%2F%2Fwww.saxxunderwear.ca%2Fcollections%2Fsale&amp;sid=rfdcb,72777,134
23,RandomGuy22,"Jul 3rd, 2020 8:31 pm",,"Jul 9th, 2020 8:46 pm",,478.69,54,,Amazon.ca,Computers & Electronics,XFX RX 5700 XT Triple Dissipation Graphics Card - $478.69,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FXFX-Triple-Dissipation-Graphics-RX-57XT83LD8%2Fdp%2FB087J3KM2X%2Fref%3Dzg_bs_677243011_9%3F_encoding%3DUTF8%26psc%3D1%26refRID%3DYW5H277MZC648TCRSPV2&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,10805,20
24,RainDown,"Jul 6th, 2020 11:52 am",,"Jul 9th, 2020 8:44 pm",Computers & Electronics,$62.59,46,22% off,,Video Games,Cyberpunk 2077 PC Pre-order $62.59 Digital Download ~22% off,https://www.cdkeys.com/pc/games/cyberpunk-2077-gog-pc,7478,-5
25,harjot89,"Jul 4th, 2020 8:53 pm",,"Jul 9th, 2020 8:01 pm",Automotive,39.90,38,42% off,Amazon.ca,Auto Parts & Accessories,Dual Dash Cam Front and Rear 3 Inches FHD Cars Dashboard- $39.90 ($30 off),http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07VD47GX8%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,10971,0
26,ben2003,"Jul 5th, 2020 6:22 pm",,"Jul 9th, 2020 7:45 pm",Home & Garden,,24,,Costco,Home Improvement & Tools,"Toto bidet - $459.99 (in-store, ymmv)",,7236,3
27,scott_newsgroup,"Jul 9th, 2020 4:55 pm",,"Jul 9th, 2020 7:44 pm",Computers & Electronics,19.49,4,,Nintendo,Video Games,Nintendo Switch - FIFA 2020 $19.49,https://www.nintendo.com/en_CA/games/detail/ea-sports-fifa-20-nintendo-switch-legacy-edition-switch/,1754,-1
28,oj777,"Jul 2nd, 2020 10:10 pm",,"Jul 9th, 2020 7:01 pm",,,34,,Walmart,Home & Garden,Get 2 Glade Air Freshener Kits for FREE-0.43 Cents (depending on provincial sales tax) after Checkout 51 Cashback!,,10816,34
29,jDubz2071,"Jul 9th, 2020 10:42 am","July 10, 2020","Jul 9th, 2020 6:55 pm",,79.99,3,11,Amazon.ca,Computers & Electronics,Razer Death Adder V2,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB082G5SPR5%2F%3Fcoliid%3DI30DKDYHDM9XDO%26colid%3D2LV8N4NOJ14AV%26psc%3D1%26ref_%3Dlv_ov_lig_dp_it&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2297,-3
0,wudtsilake,"Jun 8th, 2020 7:55 pm",,"Jul 9th, 2020 6:07 pm",Financial Services,2.50% INT,30,,CIBC,Banking & Investing,CIBC eAdvantage Savings Account 2.5% Interest,https://www.cibc.com/en/special-offers/fall-savings-promotion.html?utrc=S232:100&amp;&amp;gclid=Cj0KCQjww_f2BRC-ARIsAP3zarHbJuqlnBGXB6-0mrM_Tzd1Czx_BaRtS1bVnFgEEryuOJcjbZldnf4aAgraEALw_wcB&amp;gclsrc=aw.ds,10364,15
1,Terabithia,"Jul 8th, 2020 7:18 pm",,"Jul 9th, 2020 5:57 pm",Computers & Electronics,$19.99,3,30% off,Amazon.ca,Home Theatre & Audio,"Skullcandy Jib+ Wireless Earbuds, Red (S2JPW-M010) $19.99",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07RV9DWDW%2Fref%3Dcm_sw_r_cp_taa_QcLbFbPF1RVFG&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2561,3
2,doomsdayjohn,"Jul 8th, 2020 11:16 am",,"Jul 9th, 2020 5:27 pm",Computers & Electronics,53.99 USD,5,,,Cell Phones,Wireless LED Dock $40 OFF Plus Extra 10% OFF with Discount Code,https://fastchargedocks.com/,1523,-2
3,ArtP26,"Jul 4th, 2020 4:33 pm",,"Jul 9th, 2020 5:22 pm",,,37,,,Groceries,Lindt Chocolate Sale 80% off,,14745,-6
4,CrackTheDeal,"Jul 9th, 2020 8:38 am",,"Jul 9th, 2020 4:59 pm",,$1.10,3,95%,STEAM,Computers & Electronics,Sonic Generations Collection + Casino Night DLC (PC Digital Download) for $1.10,https://store.steampowered.com/app/71340/Sonic_Generations_Collection/,1139,10
5,nawazz,"Jul 8th, 2020 9:44 pm",,"Jul 9th, 2020 4:29 pm",Sports & Fitness,149.99,25,,Costco,Equipment,Costco Gym Benches 149.99-499.99 -IN STOCK,https://www.costco.ca/strength-core-training.html,8237,4
6,immad01,"May 2nd, 2020 11:25 pm",,"Jul 9th, 2020 4:27 pm",,$99.99,140,,Costco,Computers & Electronics,"Microsoft 365 Family 15-month Subscription, Digital Download for $99.99",https://www.costco.ca/microsoft-365-family-15-month-subscription%2c-digital-download.product.100657668.html,32531,71
7,Cheapo-Findo,"Jul 8th, 2020 12:45 pm","July 14, 2020","Jul 9th, 2020 4:01 pm",,,15,BOGO,Papa John's Pizza,Restaurants,PAPAJOHNS BOGO Deal (YMMV) Members Only!,http://www.papajohns.com/,2623,-6
8,Vovchyk,"Jul 4th, 2020 6:47 pm",,"Jul 9th, 2020 3:39 pm",Restaurants,30$,10,15$ off,,Coffee & Desserts,Lindt.100 Truffles for 30$ back,https://shop.lindt.ca/collections/picknmix,5077,9
9,bigjee,"Jun 30th, 2020 10:32 pm","July 6, 2020","Jul 9th, 2020 2:58 pm",Entertainment,59.99,112,25% off,,Events & Attractions,"25% Off F1 TV PRO annual subscription - Formula 1 Racing (Live races, replays and other features)",https://www.formula1.com/en/subscribe-to-f1-tv.html#en-CA,9776,36
10,sprung,"Jul 8th, 2020 6:08 am",,"Jul 9th, 2020 2:09 pm",Travel,$10,25,,,Rail & Bus,$10 GO Transit unlimited Sundays are back!,https://www.gotransit.com/en/travelling-with-us/promotions-and-events,3646,7
11,-KILO-,"Jul 7th, 2020 9:07 pm",,"Jul 9th, 2020 2:04 pm",Home & Garden,$49,6,50% off,Home Depot,Home Improvement & Tools,YMMV - $49 DeWalt DCL050 20V light + more - Ancaster,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/dewalt-20v-max-lithium-ion-cordless-led-hand-held-area-light-tool-only-/1001010418,2597,3
12,WCDave,"Jun 15th, 2020 12:12 pm",,"Jul 9th, 2020 1:21 pm",Sports & Fitness,506.77,24,,Amazon.ca,Equipment,Sunny Water Rowing Machine - $506.77,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FSunny-Health-Fitness-Machine-Resistance%2Fdp%2FB075MB7DM8%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3Dsunny%2Bwater%2Brower%26qid%3D1592236967%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,6913,2
13,jacdelivery,"Jul 7th, 2020 2:55 pm",,"Jul 9th, 2020 1:16 pm",Travel,729,23,,Apple,Other,Refurbished iPad Pro 11” 64gb $729,http://go.redirectingat.com?id=2927x594702&amp;xs=1&amp;url=https%3A%2F%2Fwww.apple.com%2Fca%2Fshop%2Frefurbished%2Fipad%2Fipad-pro-11,9247,5
14,Butterbeerman,"Jul 7th, 2020 12:31 am","July 9, 2020","Jul 9th, 2020 12:38 pm",,149.99,17,,Canadian Tire,Home & Garden,Mastercraft 3 Gallon Hot Dog Compressor & 2-in-1 Nailer Kit,https://www.canadiantire.ca/en/pdp/mastercraft-3-gallon-hot-dog-compressor-2-in-1-nailer-kit-2999010p.html,4814,9
15,hiker007,"Jul 8th, 2020 10:43 pm",,"Jul 9th, 2020 12:18 pm",,649,10,,,Home & Garden,Weber Spirit E-315 3-Burner Propane Gas BBQ $649,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/weber-spirit-e-315-3-burner-propane-gas-bbq-in-black/1001543365,2559,-4
16,chilli604,"Jul 9th, 2020 11:31 am",,"Jul 9th, 2020 12:17 pm",Kids & Babies,$0.99,3,60,Canadian Tire,Other,MASTER Chef BBQ Lighter $0.99 from. $2.59,https://www.canadiantire.ca/en/pdp/master-chefbbq-lighter-0851409p.0851409.html,972,1
17,lilazncanadian,"Jul 9th, 2020 5:00 am",,"Jul 9th, 2020 12:09 pm",Kids & Babies,$3.44,1,78% off,,Baby Needs,Kushies Cleanbib - $3.44 (reg. 15.99) In Store - YMMV,,1001,1
18,Jon Lai,"May 17th, 2020 5:18 pm",,"Jul 9th, 2020 11:31 am",Home & Garden,14.88,380,,Home Depot,Home Improvement & Tools,Commercial Electric 4ft. Linkable LED Shop Light 3200 lumen 4000K 50000 Hours Life $14.88,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/commercial-electric-4ft-white-linkable-shop-light-3200lumen-4000k-50000hours-1pk/1001512104,97539,116
19,gamzerz,"Jul 8th, 2020 2:19 pm",,"Jul 9th, 2020 11:19 am",Computers & Electronics,$59.99,4,25% off,Amazon.ca,Peripherals & Accessories,Logitech K750 Wireless Solar Keyboard - $59.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-Wireless-Solar-Keyboard-920-002912%2Fdp%2FB004MF11MU%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3DLogitech%2BWireless%2BSolar%2BKeyboard%2BK750%26qid%3D1594231990%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2099,2
20,Habibzidi,"Jul 9th, 2020 10:11 am",,"Jul 9th, 2020 11:08 am",,109.68,6,,Amazon.ca,Computers & Electronics,Logitech C922x Pro Stream Back in Amazon,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-Stream-Webcam-Streaming-960-001176%2Fdp%2FB01LXCDPPK%2Fref%3Dsxts_sxwds-bia-wc-p13n1_0%3Fcv_ct_cx%3Dwebcam%2Blogitech%26dchild%3D1%26keywords%3Dwebcam%2Blogitech%26pd_rd_i%3DB01LXCDPPK%26pd_rd_r%3D44c8694b-3795-41c1-b6ce-b469a1e19610%26pd_rd_w%3DzE3fs%26pd_rd_wg%3DA6XOg%26pf_rd_p%3D388cf61f-8437-4cdb-8c47-01e887563eaf%26pf_rd_r%3DPB08E1T5CJ6REJXYTVE3%26psc%3D1%26qid%3D1594303770%26sr%3D1-1-191b1ae3-0539-4250-ad39-b698e0b800f6&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1926,0
21,Tomas8x,"Jul 9th, 2020 10:02 am",,"Jul 9th, 2020 10:51 am",,$39.99,3,,Amazon.ca,Computers & Electronics,"256GB Silicon Power A58 SATA III 2.5"" Internal Solid State Drive - $39.99",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07LG1422Y&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1825,8
22,skyaryd,"Jul 9th, 2020 10:28 am",,"Jul 9th, 2020 10:28 am",Computers & Electronics,49.99,0,50% off,Canadian Tire,Other,Yukon Gear Ridgeline APX Spotting Scope - $49.99 (50% off),https://www.canadiantire.ca/en/pdp/yukon-gear-ridgeline-apx-spotting-scope-15-45x50-1759471p.html,714,0
23,pricecheck,"Jul 8th, 2020 5:00 pm",,"Jul 9th, 2020 10:24 am",Computers & Electronics,119.99,29,,Dell,Peripherals & Accessories,Logitech G613 Wireless Mechanical Gaming Keyboard,http://www.anrdoezrs.net/click-749547-12105225?url=https%3A%2F%2Fwww.dell.com%2Fen-ca%2Fshop%2Faccessories%2Fapd%2FA9944110&amp;sid=rfdcb,6984,3
24,officer416,"Jul 5th, 2020 8:12 am",,"Jul 9th, 2020 10:11 am",Computers & Electronics,$899,26,,Amazon.ca,Computers & Tablets/eReaders,"Acer Swift 3, 14'' FHD IPS, Ryzen 7 4700U, 8GB RAM & Upgradable 512GB SSD $899",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAcer-Swift-Windows-Silver-SF314-42-R9YN%2Fdp%2FB086KKKT15%2Fref%3Dpd_sbs_147_4%2F135-6709067-1672300%3F_encoding%3DUTF8%26pd_rd_i%3DB086KKKT15%26pd_rd_r%3D340346ff-ecdf-45e4-b54d-c5995fdce621%26pd_rd_w%3DeZu4B%26pd_rd_wg%3DunuD3%26pf_rd_p%3D0ec96c83-1800-4e36-8486-44f5573a2612%26pf_rd_r%3DAA43Z7E9TJZFNPV24JMR%26psc%3D1%26refRID%3DAA43Z7E9TJZFNPV24JMR&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,6094,9
25,KanataKG,"Jun 27th, 2020 8:43 am","July 9, 2020","Jul 9th, 2020 10:10 am",Computers & Electronics,24.99,73,50%,STEAM,Video Games,*LAST DAY* Final Fantasy XIV: Shadowbringers ($24.99) / Complete Edition ($37.48) + $6 off $35 Coupon,https://store.steampowered.com/app/39210/FINAL_FANTASY_XIV_Online/,10739,22
26,bluetroll,"May 28th, 2020 5:38 pm",,"Jul 9th, 2020 9:59 am",,,29,75% off,,Entertainment,Fender play guitar lessons 75% off annual subscription,https://try.fender.com/play/chord50/,4567,9
27,RishabhK82112,"Jul 2nd, 2020 11:16 am",,"Jul 9th, 2020 9:49 am",,0.08,42,99%,,Computers & Electronics,HOT! Web Hosting + Domain + 25 Emails at $1 for 1 year,https://www.ionos.ca/hosting/linux-hosting?__lf=Order-Nodomaincheck,7932,-1
28,sandikosh,"Jun 17th, 2020 11:43 am",,"Jul 9th, 2020 9:44 am",Computers & Electronics,,114,,Walmart,Video Games,New Nintendo 2DS XL With Mario Kart $139.96,,33194,33
29,phillbert,"Jun 29th, 2020 4:23 pm","July 2, 2020","Jul 9th, 2020 9:34 am",Computers & Electronics,1299,14,,Best Buy,Home Theatre & Audio,Sony 65” 4K HDR XBR65X900F - $1299,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/sony-65-4k-uhd-hdr-led-android-smart-tv-xbr65x900f/12322171,5515,11
0,gdl272,"Feb 3rd, 2020 11:10 am",,"Jul 9th, 2020 9:27 am",Financial Services,,83,,,Banking & Investing,Simplii Financial: New Client Promo $200,https://www.simplii.com/content/simpliipublic/en/special-offers/no-fee-chequing.html,51319,16
1,bbcd,"Jul 8th, 2020 10:36 am",,"Jul 9th, 2020 9:25 am",Computers & Electronics,39.99,23,,,Peripherals & Accessories,M570 logitech trackball mouse $39.99 several retailers,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLogitech-910-001799-M570-Wireless-Trackball%2Fdp%2FB0043T7FXE%2Fref%3Dmp_s_a_1_1%3Fdchild%3D1%26keywords%3Dm570%2Bwireless%2Btrackball%26qid%3D1594218666%26sprefix%3DM570%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,4182,14
2,9394,"Jul 9th, 2020 7:21 am",,"Jul 9th, 2020 7:29 am",Computers & Electronics,$399.99,1,,Best Buy,Video Games,Nintendo Switch In-store pickup available (Bay and Dundas),https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/nintendo-switch-console-with-neon-red-blue-joy-con/13817625,1290,0
3,story,"Jul 8th, 2020 4:39 pm",,"Jul 9th, 2020 2:03 am",Computers & Electronics,1,2,50%,No Frills,Other,PC 4 pk AA Alkaline Batteries $1 [GVR - Broadway],,1272,2
4,marcfar,"Jul 8th, 2020 4:45 pm",,"Jul 9th, 2020 1:51 am",,,14,,,Home & Garden,Brondell CleanSpa Luxury Bidet -homedepot PM for $63+ tax,https://www.costco.ca/brondell-cleanspa-luxury-hand-held-bidet.product.100300048.html,2753,5
5,OneLowVW,"Jul 8th, 2020 3:01 am",,"Jul 9th, 2020 12:37 am",,,3,81%,The Source,Automotive,Nexxtech Dual USB Car Charger - $0.96,http://www.anrdoezrs.net/click-749547-10797598?url=https%3A%2F%2Fwww.thesource.ca%2Fen-ca%2Fbrands%2Fnexxtech%2Fnexxtech-dual-usb-car-charger---black%2Fp%2F108023963&amp;sid=rfdcb,2582,12
6,Andanzas,"Jul 7th, 2020 9:57 pm","August 31, 2020","Jul 8th, 2020 11:36 pm",Financial Services,,25,,Royal Bank,Banking & Investing,RBC banking account - Free Airpods with Charging Case,https://www.rbcroyalbank.com/services/accounts/airpods-offer-s-or.html?utm_dc=ks_SEG_78304016_91926431490_446187696393_kwd-314342049356_c&amp;gclid=Cj0KCQjwupD4BRD4ARIsABJMmZ9Xrr4PORNWN5de2ptxzKr944PxEIsu_zB7jt3iupMK7G3QOPvzZyQaAjADEALw_wcB#top-page-content-2,10918,-20
7,DaLore,"Jul 8th, 2020 2:17 pm","July 12, 2020","Jul 8th, 2020 11:29 pm",,,7,20% to 30%,,Apparel,Buy more and save more on clothing and footwear,https://www.costco.ca/clothing-handbags.html,3726,7
8,Carbuff4,"Jun 24th, 2020 1:32 pm",,"Jul 8th, 2020 11:17 pm",Sports & Fitness,26.99,33,,,Clothing & Accessories,Superfeet Insoles Green $26.99,https://www.wellwise.ca/products/superfeet-heritage-insole-green-series/sku/086301514101,7045,29
9,Diafel,"Jul 2nd, 2020 2:21 am",,"Jul 8th, 2020 11:12 pm",Financial Services,,15,,,Credit Cards,Samsung Galaxy S20 Ultra Cosmic Grey Dual Sim - $1206,https://pdaplaza.ca/collections/deals/products/samsung-galaxy-s20-ultra-5g-sm-g988b-ds-128gb-cosmic-grey-factory-unlocked,3936,-7
10,peterchang,"Jul 8th, 2020 10:53 pm",,"Jul 8th, 2020 11:01 pm",Computers & Electronics,1029,1,,Costco,Computers & Tablets/eReaders,Lenovo Ideapad Flex 5 4700u 16gb,https://www.costco.ca/lenovo-ideapad-flex-5-81x20067cf-2-in-1-laptop%2c-amd-ryzen-7-4700u.product.100658044.html,2444,1
11,SmokinbluntZ,"Jun 29th, 2020 12:54 pm",,"Jul 8th, 2020 10:55 pm",Restaurants,,33,,,Fast Food,Free Chicken Sandwich (original or spicy) after completing receipt survey,,9029,-8
