,id,landmarks,Usage
96754,d31caa71ef08d3eb,,Private
100404,179fa864b948e920,,Public
66586,364381cb41eeac77,,Private
30564,f3da9edf2a7716f0,,Ignored
116787,966ec2cc84e6e08b,,Private
10009,861aae22e7c4539a,,Public
17977,4a120b09008378f2,,Private
33975,51efa3a81a9bd2a5,,Private
100831,2247ed30c69d9700,,Private
32470,af39130679e49968,,Public
112116,9cd4936d3da5ec6a,,Private
86824,033ad0a0be1dbba5,,Private
50646,22b09ecd19994b3b,,Private
39434,68f8113145fb9ef3,,Private
115804,df2e4a2589accbf3,,Private
3847,1b1563ee9bf490aa,,Public
110650,af58bf87dd3c40d6,,Private
98250,5c7b9942c3bbf3f1,,Private
104810,daa4ebc4f054d5f8,,Private
79087,99e192146475d19a,,Ignored
30921,957de2aa49ff36a0,,Private
35940,a07c680b6430b4cc,,Ignored
13088,068fc8e286dc2f36,,Ignored
14841,0520869cc19caf2e,,Private
94048,7e1e90f064e04d30,,Ignored
94948,4d3a7e9c46821234,,Public
106312,8a7f57ccf54892db,,Private
50805,a110654b5ec24deb,,Public
98112,cf37290b6742ac21,,Private
16290,c8bdfb040469e132,,Private
40190,6f6589474f3acb14,,Public
65651,fe6c72727fe678dc,,Private
25163,3ec77dfc6b25b4bc,,Private
80531,7194269998f89ac2,,Public
112986,c78d1a359f3d43e3,,Private
35052,461ef933da557a5c,,Private
84440,e42eb1d0acd9cf75,,Private
4457,e145139863ab78aa,,Public
76096,7c9980de54645dd9,,Private
4540,83cd4199805e0ecb,,Private
54211,843afdf3a6aa37ac,,Private
28803,883818e5ac1876a5,,Public
100358,1aaeeeaf89b96a0d,,Private
93290,37c462ed77a892cd,,Private
82327,07e7606eb185bbd3,,Private
73165,d25e814441424ab1,,Private
15408,1558f86fe913b290,,Public
90985,2481645053ac2b2a,,Private
106866,9b7ef66e164f0e14,,Private
77474,b04ca396333eb5a8,,Public
106161,96ebe25c42849071,,Ignored
33842,0f6ae5d8242cd35f,,Private
110234,010bbd74d9648b0d,,Public
13659,fa27f4242b9eaa0f,,Private
115484,cba0d8a5ecfd2016,,Public
28729,7c7d52c985236be4,,Public
55562,06753760f79cdb1d,,Public
50647,c76edc8accd7fe5a,,Public
71607,2df1cfc272cdc378,,Public
34870,878f2b5f4ef7618a,,Private
92615,49b7519e138b9895,,Private
70964,bbd856be491f8443,,Private
75826,b3160724de603bab,,Private
55655,307a6536e7c15647,,Private
36991,4ca6c2ffdbaf0d2b,,Public
37953,ad90e3fddabe82e5,,Private
43674,ef1861ce8c71f5d7,,Private
112475,b1f70c4164367e7c,,Private
65621,87a5f7bc91065065,,Private
47205,6648b1fe3b0f0901,,Public
923,1770e6c1e0b3443e,,Public
53714,350702503dcff04d,,Private
34761,288e95c8f814b252,,Private
78894,dcf3dde6d3527b03,,Public
36196,ab9073aa4d88d23e,,Ignored
17331,fa03b643c640e56a,,Ignored
21308,0ea62109a5214a43,,Public
102885,064a83740a1f18b8,,Private
83999,7718d1d4ead424ca,,Private
35650,b04e24d98321038c,,Private
104303,c197e542804585e3,,Private
39347,7065f9a865e3146d,,Private
40603,c797d53caf4232ff,,Private
105838,466dcbaa8b40fd1d,,Private
3961,7557f65e5faf3b27,,Private
53021,c3593f7a1c424ae9,,Ignored
103445,c57f95173e388c68,,Private
2666,8c48f6cc8eda3025,,Private
21167,8c5dc37476968434,,Private
37861,026a32f7a4296acf,,Private
18542,8e83289778b1ee9d,,Private
82097,0eb5e29c9d10f10c,,Private
33737,f2f520a184c54b16,,Private
22728,e9f568e361224385,,Private
91527,8a2c01416a756f1d,,Public
40944,0190aec9359feef3,,Private
81453,a437aa333d3d7d87,,Public
51199,fff722fdb8d5ee5c,,Public
78409,c98ba56431ddf1f2,,Private
59218,fae590445143211b,,Private
47218,981b7890eb931e43,,Public
21311,c16de4f6bfb439db,,Private
82412,03e9cc82b7df9483,,Public
105150,12feeafafe00ebb4,,Private
96841,99d405b8433ceecd,,Private
63795,2d35d4d5268ae640,,Private
40442,891a9d14232b66f3,14730,Public
19609,c9f6e94e4189e89c,,Public
112225,4ebfc167be53cf62,,Private
72738,44ec5e9207952ff4,,Private
104548,166a6f758d5fbb17,,Private
26337,6ea937faf022c9d3,,Private
97977,75aaa5b89fe06ae1,,Public
75868,b1c2cfb3c9e74d3e,,Private
83412,9d2f0ab39074e113,,Public
42656,bee7786c94c97f2c,,Public
29771,e070d28fd4472950,,Ignored
18422,7ecf0670183c4773,,Private
96686,1ab528e5d14b54df,,Private
34775,735efc7266ee6fe7,,Private
105139,e314d5bc962f3879,,Private
41653,4ec543f74b48d5d0,,Private
86734,fbe43e8eeeffca40,,Public
37924,d69cc37eb69e9771,,Public
80946,8c0403b2048f7b73,,Private
27042,e1a04ba0d1462d87,,Private
66961,a2580fd650c4922c,,Ignored
54825,865ae48fa1e37858,,Private
70525,5cbf4a43abb68963,,Public
52508,a6df4536a12d452d,,Ignored
57908,82258d2688318a60,,Private
45824,f7e35d8c9291e755,,Private
70741,b1b95d184d72a799,,Private
73630,c347fbeb98a57756,,Private
67746,c7bd59a5767f71c9,,Private
79400,f6feae216a8b88a1,,Private
48037,bdfecdc8b07b7435,,Public
44447,b8a0cf0763843151,,Private
31909,98f5afecfd4bc81e,,Public
29649,e0e761a87ad83361,,Private
32473,55782c4802646ae7,,Private
72968,fd8eabde1b5b0fe4,,Private
25764,8e160efa02b72fa2,,Public
24780,a6c49029b261e216,,Private
2177,684babb12500b6b2,,Private
27899,47bbd9a70b45bc27,,Private
17888,1c2ef1f7768462e5,,Private
114327,c16d000fa98f90fe,,Private
20105,7f22eee0f5bc82cd,,Private
92138,54f0cf7b396afdae,,Private
67852,a17bf51d0f259c45,,Private
89557,22a30e0ef11514bd,,Private
89670,7e5641a6c142d0da,,Private
24476,c4170938bc0df032,,Ignored
87105,095d1ac52f07d0bf,,Private
87224,47fea7e8b99af293,,Private
74656,661b9e12f5706a7d,,Public
7532,36b0edd3b9b03b29,,Ignored
108044,0e47c9fbf288d338,,Private
45759,8fa57f5d29b652aa,,Private
20621,d28370ac8891406e,,Public
113521,4738836fa7738b10,,Public
12652,7ad80e83173efeed,,Private
44498,95e8fe8bd9fbe544,,Public
103545,271f6857147ff18a,,Ignored
95318,dff0989856828e5b,,Public
95724,f44471c08a5ae5fe,,Private
38073,365af04e228a7c2c,,Public
16644,b17b7cfc5f0daebc,,Private
50935,2d1e637cdd9bcdf1,4666,Private
116114,71dce9a5e1354517,,Public
22073,86cb52592e45b47d,,Private
111309,7ce4b792a5e6d417,,Private
80981,20604290b5306fb1,,Private
22173,cdbe1fb4c0029fd2,,Public
13649,348e0dbcc4aeca01,,Private
107120,eae921d8fc390738,,Private
20144,82fecb36a749b5bb,,Private
47654,757d0f71a4db1f04,,Private
30132,37a7f2870c470e0c,,Public
30310,bd24cc3e30350c2f,,Private
59734,d4ec05382e1b508f,,Private
31650,93879de192e7833e,,Private
7243,68d160141ee40388,,Private
16486,2cfffcd8fdc418c9,,Ignored
92833,2b2418d8277474ec,,Private
1588,f3c82e6d62bfcbed,,Private
77997,245261793b1bb3d8,,Public
42915,9cbdef2630b1fd53,,Public
42707,709c8f5ea085347d,,Private
59775,ae2f8362d6f97c9b,,Private
1365,d986cedc66e0b67c,,Public
37762,03987da81327d417,,Private
50581,d2e7cdcafc9e7308,,Private
75940,54dfcba68217994d,,Public
14880,333ce5c61e8d8cd4,,Public
20854,409630586e56ef89,,Private
44789,ff2740cc3a3c981a,,Private
44803,77afc0db88125c64,,Private
108791,3c27ea13020e8f12,,Public
4280,1507d521f77e2929,,Public
48232,b15b7b434c7ca085,,Public
9562,8ba686bb188b9c32,,Public
28704,3803395b716e177b,,Public
37416,6c0cc744847e38d8,,Public
71778,187ab9066fc92e6b,,Public
28185,f50577db10e54741,,Public
74565,b74f11679374f9f1,,Public
84610,da242a69ebf809b9,,Public
23897,7f023987be8b102d,,Private
39001,e88fecdb5fc02da3,,Private
4207,3f5cc288c55e9b4a,,Public
71510,c9fcef5da1dc5152,,Private
33036,a28462b5a1d72756,,Private
16642,f362c6e6cca44339,,Private
37935,abcc0c2d14007076,,Public
106147,94fa2262af703888,,Public
12600,d8ad18a895519199,,Private
76808,d9dc963a276cc5e3,,Private
109201,fcb51908667056d8,,Private
58788,75e663dca5a0fb54,,Private
100284,a70cd0dce4ccdf8d,,Public
55719,fb4b53b6bcdb25d3,,Ignored
82049,6e0b4ef0660e3f4d,,Private
1926,2a397895399029ed,,Private
74504,2b342af01208dd42,,Public
104716,6e59a4d8f30039e7,,Private
71126,30b6af19593744e3,,Private
79967,83a7a1d6fbfb0ce9,,Public
28138,ed5d056666b074dd,,Private
115601,f9080c481a58a078,,Public
27537,b1f5b7d945640e39,,Private
86966,4e4d775196a4e343,,Ignored
62166,ccfe4e3add83b47f,,Public
100998,6e4886129b5bf7df,,Public
95651,23b786e2aa96f438,,Public
95470,ab49db50b890e627,,Public
55075,4ba21bc6c681c2d0,,Public
80767,ddfb8c7e6b0f54cc,,Public
11350,636c35d779cb7f2c,,Private
78368,471dd3b4df95071f,,Private
47857,d79316c65bd75a08,,Private
23669,b9ac0b9b66f14a41,,Public
33554,f12314657907f985,,Public
7424,f76bc379b6adb4e9,,Private
16877,a827a6b3b6a2156d,,Private
77582,1ec6894c3489dd88,,Private
107747,089f91cb59e0ae69,,Private
104844,f4f7358432c14505,,Public
106506,f129ad5e656c9e58,,Private
74114,7802ea8ed949401c,,Private
19264,22672b1d92acd10c,,Private
65848,5c482320930503f9,,Public
28883,12ce6ab91d98093d,,Public
59047,f64ce7f98a103c61,,Public
5027,6d5132c2cecba8b6,,Private
112818,562d8835cf9f174e,,Private
23385,4eefe3f60206a54a,,Public
72215,7ae99238be56ed24,,Private
71182,41e719d1f83b5118,,Ignored
5852,50b0c6ba903b5e92,,Private
26901,406627e4d5055220,,Private
46521,a80583c5d8bfe210,,Ignored
82640,02bd9e85ec08924e,,Private
2421,50df725ab7747043,,Public
100674,e9d0b8e5a20b63af,,Public
70618,391b1aed25193e0b,,Private
11173,6602aa08c101ebab,,Public
78784,dae2402b6f7bd821,,Public
39676,fdbcf2b0d801030a,,Private
100261,c87bc15354cf9f02,,Public
89961,72b1e58c1295cc35,,Private
54910,ccd49d856e178bfb,,Private
33322,e00a309feee259af,,Ignored
19983,5f55ab859bd64cbf,,Private
69517,5f2c64d0c9fdb857,,Ignored
27514,61ce63f40aa49092,,Private
60941,333ec7d672f9b62b,,Private
80972,659fb0657377ee6d,,Private
89077,b8e262dc9b9c2272,,Private
19794,965a19c875f5549c,,Private
36745,27211733652d6f83,,Private
97251,0a8adcf9efecdd2a,,Ignored
10410,7e761908de487ccd,,Public
5226,c37d9cbc037a0df9,,Ignored
3755,534ac4c53dbc78e6,,Private
40605,937749897080e751,,Private
17438,1b1ebccf89054ae3,,Private
89308,0c0d823c338d720c,,Private
21467,97de13e44851ff09,,Private
15233,db28627f3df04e84,,Private
71374,59666f311314207e,,Ignored
110282,03bc366a1e4b40f0,,Public
92222,2baa5095d774b857,,Private
44857,e90c26a6a92cd771,,Public
41403,da2e9325f8e214e9,,Public
94383,301939d1792de86e,,Private
75594,a7c127e47fbdc9c6,,Private
109050,3486da7f13acbe93,,Public
73008,54c739c36d5a5cf1,,Private
27725,07f8737bf77000de,,Private
40846,279ab4ccc371617a,,Private
18226,01238f98aeee977a,,Private
47736,d04fc092d427335d,,Ignored
43598,b46c3c6d674f8454,,Public
15904,b2a22426ce400ca6,,Public
33450,c0f6f21ce44f67d9,,Private
65327,2d9099d150e6e3aa,,Public
39578,52ac43cccb4dad80,,Private
45489,22474f6279e59f4e,,Ignored
70283,5deb00f406780596,,Private
75094,808ee207fd9fb027,,Private
43945,6fec8e4b52b0a6ee,,Private
8796,44be4534c7c7771a,,Private
39596,abe120555fb56e22,,Private
38186,51578c01514aad13,,Ignored
15934,06d3b80386be4526,,Private
654,1f291c1cc155af31,,Public
93677,7c7b1d95424e3285,,Private
101912,c8ce8be4e605015d,,Private
52326,2841c42fa90881dd,,Public
56041,66eb986d4f20642b,,Ignored
113671,e37fbcc71900f516,,Public
58974,4e116bab503af68e,,Private
87614,30f015d4f4f3e4aa,,Ignored
39570,9554d201e8a06e79,,Private
89559,8a2c807fe10007fb,,Private
51935,43be48dc89280c66,,Private
115158,fc8e28c4fb8cf1ff,,Private
56714,44a16efc439c074f,,Private
42924,e8f664558effc9d9,,Public
62909,589c9cc079b4c905,,Private
101811,82a5c03fcc46fd26,,Private
66103,b5757194206794aa,,Private
29496,daa65c4e18d7c9ff,,Ignored
57559,25afb412070d66c7,,Public
96311,c9c37373f0910960,,Private
69090,c84fe198bc913a49,,Private
39798,7e1b6dcad48cbe43,,Private
93270,c8775ffdbf69646e,,Public
104131,4d71dfa0f744e9ee,,Private
88111,efbae33e5c4b8709,,Private
79827,06ffbdb2c2404ad9,,Public
78588,0e07220782ea9fff,,Public
17783,e3e9e1bd8adda6a9,,Private
24757,0aea3b24e3114156,,Private
9731,fde98dae2daae553,,Public
64752,c786ab5b11db9864,,Private
47886,1ef4bb38e0c4f57b,,Public
21291,ed89e33196363399,,Public
72566,3e7959be57483e26,,Public
1288,ed7884b2a82fd5e7,,Public
26685,6fa322540787f267,,Private
71487,f9f9ce4acd14074d,,Private
10263,d12fb4263e5942d3,,Private
49540,1f6347707e0c0691,,Private
115554,49a0d66988a5a0a0,,Private
33275,f3958926d3c3e568,,Private
107962,589aa4f633550b39,,Public
11937,f26ce5080a3772c7,,Private
42974,d0261b86db37549a,,Private
103513,e6c2029dea8a4ef1,,Private
25709,fcf4c31fda8d9a37,,Private
59903,731744e69068da71,,Private
31890,5bbfc32361e44aaa,,Public
34551,4bdd1dbb0b09415e,,Private
54020,c83066e619d133c1,,Private
81300,3a356271f9c4bedd,,Private
86089,89ea1a49dad3a396,,Private
51298,d3a0b69a7cb894f2,,Public
87292,77057c79ac27c1f7,,Public
108976,711661834512f8c7,,Private
83916,20c51e85f9f1ba65,,Public
4007,6def680479052416,,Private
78328,33238870d7439dd4,,Private
85875,56e2fef5ad967cb2,,Private
115729,4e91dbfa0274354d,,Public
57185,289ebd94fd2c2fd6,,Private
79581,c865b4e6fb611b13,,Private
43108,2240b447e1feddcd,,Public
117094,00942c2692e55e0a,,Private
51870,335ca456a13c777a,,Public
80543,f1642d247271aa8d,,Ignored
27272,5f6cc581ea8a6122,,Public
22831,6fd6405d4e791852,,Ignored
35371,1781a14f75865267,,Private
65297,d183ac33094cbab4,,Public
55996,657d3a9c3a2230e1,,Ignored
29179,9315a5df41b4628d,,Private
80868,f78070541b7b5dc2,,Private
90093,4870726e16b42771,,Public
75593,47146c46213355dd,,Ignored
6675,aba43bad61eef0af,,Private
32392,226fc3931d3012e6,,Public
117533,134e4b08334270b9,,Private
86498,cec26b6ea1e8b6f5,,Private
94787,a6be13048a04ca23,,Private
90544,c1339f745bc95497,,Private
239,80ceb06054669c90,,Public
76804,e36a7ea8b0e9290a,,Public
67728,81621181377dca96,,Private
100069,263bbcf347a69165,,Public
12493,3b6b97fe01f32297,,Private
1499,24bf1965447f72f6,,Private
114650,d24d1ea8d92184b6,,Public
24842,0141701bdec2dcbb,,Public
88806,dc9ca901a6db4e29,,Private
94900,a34332bc9e79343d,,Public
98859,068bf3e83e4e72bd,,Public
107417,5cab62056a80e870,,Public
15857,9fa716e74d33be4e,,Ignored
113879,6ce732cf86fd3ad9,,Public
80211,a4215637df70ec69,,Ignored
23632,56061a35642552f8,,Private
28742,dfb562af664cbda9,,Public
63584,43e5b63275ec7ba4,,Private
60446,9ebf0b10de797557,,Ignored
26308,182c7d74c66308d7,,Private
4654,c8caf2358b3113dd,,Private
18861,1354f353ee730776,,Private
35575,4ee2ff4818a21195,,Private
58417,1a2d6ea30dae1e2d,,Private
81345,204a5f74f4467281,,Private
15324,87206926b88d487a,,Private
103646,ab874ee962a8e674,,Public
1758,514c5df3e8ef7118,,Private
106521,75e45427abb185d5,,Private
69020,276d6c575053b18b,,Private
84495,c54c2d5ae171b5c6,,Public
35228,57ec3e0925fe0cad,,Public
69118,dc22a8d61294b66d,,Private
8579,905c4232ac8c4e0c,,Public
73561,3b78d95b42886c70,,Private
102015,cad1777866b21b0e,,Public
21739,3ce65e9a01cd53e5,,Private
84990,159819d14b1e171b,,Public
18185,b365c48dc4f859a4,,Private
34656,eb47f774ceef4858,,Private
76754,e9ba3d11881081e1,,Private
9755,37ee3ede9ddf8a68,,Public
115796,38fd4f3830bd1008,,Private
94871,2818821e05d2b8c5,,Private
15162,fe0f85b5cc8ed2fc,,Private
41231,0005292fc4b005a3,,Public
34517,9e6d00605735ffdb,,Public
52639,31cc93f10088ce15,,Private
34208,147d3a60e3ac4321,,Private
76165,594efb136a9f735c,,Public
91606,b0b3ae2be6f59a7b,,Private
99938,3419e81e9fed2b0b,,Ignored
32959,6c2baabaac1b78f2,,Private
76292,d15c4336a95bf283,,Public
83948,ea39ecd074a51092,,Private
10346,e91292e27f09a325,,Ignored
100477,57b502c4bf1275ec,,Public
58382,2f8895f3ca6495be,,Public
38059,688b9439b8eac177,,Private
39285,e7206b5f287d98fb,,Private
38113,f1ca8db4138f1eae,,Ignored
90433,055ac8c03cd7cc9f,,Private
35763,0c08c5dd0ab1d78d,,Private
105663,8de29510357173cb,,Ignored
42876,ddb2ce3b84b7db87,,Private
89729,878a45c64a5022d6,,Public
107382,41c2c8f897bdcb14,,Public
76413,e20e12b7b99f9633,,Private
94894,d7e4e2407362b02d,,Ignored
37187,ce5b07c88af91965,,Public
89430,3997d0435e3c2b60,,Public
50882,aad921cc8a803e42,,Public
26004,294ae66589b7e097,,Private
69429,f913a67cf5351955,,Ignored
117381,9b05dd5ac27763b2,,Public
100593,4af4ac1839732f12,,Public
1549,97724c915259d7ab,,Ignored
30055,b7885a221a20b4ea,,Private
112222,47092dae6a36cd61,,Public
104444,6f9ad3b5b28478df,,Private
49344,4f1fb234ae498b72,,Public
59915,a1b7ccb33437d7ba,,Private
94736,5307fc0ae77f03d1,,Private
9911,f68796122f039f17,,Public
54009,2458e1565c751b26,,Public
96979,7e53819be993bd88,,Public
62290,ee9b7ec70bc50529,,Public
80462,5037d091eb3e9167,,Public
98992,3f6e3aeeaf56318c,,Private
22507,554cfd75cefc7c8b,,Public
64947,76ddcfc95c60d5c7,,Ignored
70761,9615f6238e571815,,Public
69385,8c9345932aa0c41c,,Private
117406,25d96f9f21bf9e22,,Private
101096,2bcaa1e7929bccd8,,Public
109104,3545179b2c1f8769,,Private
108511,116651daa338404b,,Private
9612,8d21b388e03415bd,,Public
91258,f3d26dc34f71d52f,,Public
5102,a6e8e9266e429b8e,,Private
114775,7d3fd38c8cbda4d5,,Private
65619,e26ea2d4aececc41,,Private
115870,625289b510fd88d3,,Private
42931,b30b50037692b6ee,,Public
94692,358b718559de774a,,Public
92981,5549a57a15ea71e6,,Public
7070,092745373b60a91d,,Public
65260,d70f7aa349d3aaa2,,Private
66294,f20cd5c8732e099d,,Public
5931,e55066b15bfb7dd2,,Private
105685,fcc365bdeae55ab6,,Public
61271,c0af5bd21b02b457,,Private
102232,e35c96c964681db9,,Private
60218,0a6da5cead57a021,,Private
